latitude,longitude
40.687666969557625,-73.94147321221358
40.68421245681045,-73.91293233303175
40.68418343874407,-73.94221064403412
40.68671714433872,-73.91902261380272
40.68481702997265,-73.95666055199997
40.68313839062639,-73.93963312202474
40.686737183055314,-73.9456210927753
40.700206938259235,-73.94469744966288
40.68241583788518,-73.9501594532357
40.68366203561449,-73.9504713304253
40.68865337431845,-73.95178776227185
40.856222686481175,-73.8836949388286
40.60876744775555,-74.00447495404055
40.60805389020181,-73.99923539806449
40.615722457068195,-73.99173645922934
40.618477015038074,-73.99372248110797
40.617279675944765,-73.99341020324829
40.607486056211215,-73.99999875498192
40.614871717259504,-73.98865689021824
40.68810349896522,-73.98698800936171
40.686529722220946,-73.98561988064783
40.686055286129594,-73.98140201400963
40.68723573466743,-73.98596392455543
40.685977269734465,-73.98004162458264
40.685970225114836,-73.98788130416389
40.68599155384478,-73.98826386440365
40.68805201326301,-73.98585384121675
40.68615749921277,-73.98715429500727
40.68586364370446,-73.98089870099221
40.68454565021207,-73.98374997393125
40.68750344843938,-73.9902702877597
40.68671494711716,-73.98541273046358
40.68736885246327,-73.98272981634375
40.685991245262514,-73.99077146521645
40.686176987749086,-73.98653830374505
40.63080559088221,-73.99638052307759
40.64321634393492,-73.99605358268387
40.64425961071125,-73.99554607748681
40.643618945083325,-74.00045537835156
40.63379295230621,-74.00700579887675
40.63009929609151,-73.99513722524208
40.71473945578671,-73.82224041244449
40.57776858104046,-73.97169525556538
40.58042461316083,-73.96015422302196
40.580045946990204,-73.96784720357148
40.580546296654624,-73.96487761702
40.57808316631494,-73.96736617098426
40.578666590743715,-73.96525324485404
40.58061253247519,-73.96446821005799
40.58031499037421,-73.95403481685622
40.57982469710921,-73.9665536022356
40.656182832664925,-73.95921160048248
40.66069141950209,-73.96259710322259
40.65693823133527,-73.9571230722086
40.66344405048765,-73.94445469836342
40.65572740742973,-73.95127929394012
40.661855455223254,-73.94841087060767
40.65922111156428,-73.96015095079386
40.659476255315404,-73.96204347809504
40.65578070092686,-73.95593036619118
40.659350396067666,-73.9495183436852
40.6600624005536,-73.95928997686194
40.65878892361763,-73.95140093782766
40.658539689529945,-73.95070667400714
40.66057931039272,-73.96145639716981
40.66167379057024,-73.95097546596557
40.66208870457398,-73.94761922826561
40.65994184363392,-73.95892289905537
40.65680099090795,-73.9613804289906
40.66147193000658,-73.94672541635931
40.65897980280695,-73.94517638329641
40.65530988094007,-73.95955972361583
40.661993200233496,-73.962942881379
40.658874528628964,-73.95105482222644
40.66170341872915,-73.95464589814833
40.6608623767133,-73.96186564764746
40.66069533828815,-73.96169355631194
40.661335720047866,-73.9431892354168
40.65804886092732,-73.94360678882964
40.65864474390999,-73.94383530415114
40.65689563014072,-73.95813923905625
40.656730399855256,-73.96002142548197
40.810503632446604,-73.9250705679171
40.8129097506786,-73.90772491260097
40.85377500567646,-73.868481046832
40.69723042504888,-73.99268489258382
40.69417305103191,-73.9944302006152
40.6978937722719,-73.99796555820927
40.69065229201146,-73.9937950116045
40.69880733103591,-73.99793870348505
40.693003529526486,-73.99588723100034
40.69450829597817,-73.99697094802468
40.69394854361566,-73.99455032329897
40.69443195691909,-73.99068159131204
40.69574909184222,-73.9973918965261
40.69048415902411,-73.99335958197405
40.69044492469527,-73.99445650252763
40.69135870416465,-73.99363684631251
40.698123149092,-73.99297516069991
40.69859295888252,-73.99328351547871
40.6925572783036,-73.99451899199215
40.67338042530148,-73.90728178077897
40.66679057653976,-73.92482019511974
40.69683243682044,-73.92087364375597
40.69435988335113,-73.92530131762433
40.707711940488934,-73.92203618091183
40.70005106975603,-73.92552227357884
40.696561336160656,-73.92904859518187
40.69401131116983,-73.9064399673395
40.70018204350526,-73.9290256349817
40.69264595572855,-73.90366334985981
40.69710375280237,-73.92045859244045
40.702404463457285,-73.92282924169298
40.695214690079936,-73.92490607099913
40.692766264562984,-73.92165323340089
40.69574905673583,-73.92643663497878
40.69197095564906,-73.9053833853677
40.69090634339699,-73.92197529651204
40.69126632417621,-73.90977108757616
40.698182319858844,-73.90863726539035
40.69626346235803,-73.93028395680072
40.697746553468534,-73.93406126135051
40.70418889975304,-73.92563896966296
40.699689880759536,-73.93685310599372
40.70243648224014,-73.92787398862916
40.694387794684154,-73.90984533849971
40.69073137142892,-73.90571972850935
40.70250792328083,-73.93113682731644
40.6991613853297,-73.92218635106966
40.69504237589108,-73.90679825164457
40.7008893062025,-73.91632122782552
40.69445962697513,-73.90565983439359
40.6986421777931,-73.9178569910264
40.69922914594589,-73.93056551470848
40.69886497377574,-73.92697043898926
40.69949533302996,-73.93412100537313
40.700778026539425,-73.93955824340632
40.69587344781544,-73.90959952361409
40.7019946464105,-73.91988152610521
40.69217144757998,-73.9233443262286
40.69085443343322,-73.91420661870036
40.698663225093725,-73.91248786063892
40.6973764070918,-73.91161812232382
40.70237255534304,-73.92206703278714
40.69513666219983,-73.921241446746
40.70085355332886,-73.93031468519641
40.690090412279126,-73.91300765752939
40.69207995886893,-73.91279224538361
40.68993813110908,-73.92125355708656
40.69537632430028,-73.92086325618413
40.69841476318754,-73.93411021207113
40.700794323067484,-73.93040239055117
40.69778519626334,-73.91356488721938
40.69755032213772,-73.91187303592706
40.70414808306056,-73.92550704701355
40.6989029136784,-73.92226811111799
40.70015659053867,-73.91572028705492
40.69086598490345,-73.9091699832772
40.698434417591685,-73.91782014819766
40.69992357020071,-73.91281501720539
40.706575560409924,-73.92158602229868
40.708189868252845,-73.92276793381488
40.685558886525364,-73.91183824991424
40.68474144548456,-73.9085532209954
40.69900217480181,-73.91294686892074
40.694309907757315,-73.92627581965876
40.70011368029852,-73.92118520696322
40.69764911066376,-73.93479967341122
40.69880624924385,-73.93056641425339
40.69183635659343,-73.907695155184
40.69144482639055,-73.92309615773392
40.694764509423706,-73.92358597175944
40.683635032322165,-73.91076311888499
40.70294179392208,-73.92497186657187
40.689169059641145,-73.91549295295323
40.70088354402146,-73.9183069612333
40.70032735156034,-73.93964165593837
40.70087986740195,-73.91578813256092
40.69831462244357,-73.9262895078607
40.70038378832221,-73.92755153056135
40.70322661852611,-73.92835970339415
40.68466853360354,-73.90663690147593
40.68908662338333,-73.91729532280182
40.69124951534632,-73.90731749641388
40.69043743467019,-73.90594617339661
40.699298758556296,-73.93105106441791
40.70515689069551,-73.91609182084885
40.70131270364355,-73.91744906110883
40.70063141601998,-73.93863313490742
40.70405529274785,-73.91810700518762
40.700780513515824,-73.92815436034265
40.687994715264594,-73.91677126929923
40.693659996791354,-73.9228055470493
40.69522052386544,-73.92116380861624
40.703348954593004,-73.92890896588847
40.69495412801722,-73.93167427739378
40.68462140740584,-73.90776088362297
40.69861560839723,-73.93098180368857
40.69142398983148,-73.92234440038024
40.69589681212588,-73.93244355452939
40.69191131344045,-73.91571705528041
40.70212205022973,-73.92230129476623
40.70185999956474,-73.93493442399976
40.69468877656981,-73.90570561343189
40.694536687738186,-73.9100107259702
40.684986328168,-73.90737890674814
40.6903423982376,-73.91665508555096
40.702023815910486,-73.92401753790847
40.704841530498214,-73.92159312103679
40.6963574533482,-73.91137613464647
40.69793175835247,-73.92775173953694
40.7014932173561,-73.93605051078339
40.70481299756085,-73.91449306090036
40.70034298303259,-73.9330146513858
40.696647064927944,-73.93044154862845
40.69945324856809,-73.9390304090674
40.70800285850947,-73.91993796710251
40.69989871374919,-73.92161771058622
40.69774124356239,-73.91198239245337
40.69495158543892,-73.90746486324922
40.69332904930043,-73.90764736626375
40.69480688514043,-73.90523386928975
40.69902105471041,-73.92186762332628
40.69588699707873,-73.9307791285903
40.70516054312659,-73.91946146107728
40.70141110117646,-73.91782379489712
40.69825617060233,-73.73893288237764
40.71650466907425,-73.99090949651358
40.71330816396543,-73.99424958693137
40.716746741063176,-73.99822648414731
40.7161698762553,-73.98951295459095
40.71474725208916,-73.99281082600761
40.71661359853001,-73.99083111556536
40.71639772932961,-73.98937865010375
40.71585053175787,-73.99013662462355
40.71600533897598,-73.99123403995533
40.71704779263093,-73.99668329664073
40.71687089617546,-73.99806619332588
40.71429566364377,-73.99018683049053
40.71782941715112,-73.9936646902108
40.713471129072126,-73.99535277101832
40.71665706314364,-73.98967700694462
40.715968982089805,-73.9965803379819
40.71307873907099,-73.9959227735217
40.71509527370003,-73.99200527588958
40.714760510398875,-73.99165311092389
40.7177637564742,-73.99314392430438
40.71661783571149,-73.99350577126849
40.716744548516694,-73.99177970147366
40.716073061209585,-73.99006269392686
40.71750195997844,-73.99264326688765
40.71404011602316,-73.99314648188526
40.71599504860577,-73.99820624049102
40.71574069465015,-73.99107041208124
40.71620881018944,-73.99490394824717
40.71670653545657,-73.99079751204367
40.71592115815122,-73.98980282129315
40.71398174230571,-73.9961397925759
40.716626875569226,-73.9933291003271
40.71708319975225,-73.99183601541672
40.715237937771874,-73.99259459028299
40.71693014370179,-73.9941862434967
40.64448374666665,-73.89222253838139
40.64604519317295,-73.89381761394021
40.63073933700155,-73.89579245143427
40.63880615045482,-73.91751430447515
40.68253092069481,-73.99094171838456
40.68592894937906,-73.99363332826366
40.68136749514761,-73.99209738911519
40.68050846095222,-73.99743303457805
40.682829752759936,-73.99812976555532
40.68138469170862,-73.99259896202521
40.67909143312441,-73.9959319724686
40.67541216369818,-73.99812248362001
40.67759723315936,-73.999160655337
40.681551141691536,-73.9931078617069
40.67986263957324,-73.99942454395999
40.68301846539528,-73.9906665687365
40.68538950460105,-73.99409428262277
40.67978495070965,-74.00144062230041
40.68231587331942,-73.99231966250854
40.6836244801815,-73.99714173100726
40.68280859097543,-73.99396862959223
40.75097093040009,-73.99561773581588
40.74219730668492,-74.00248892447131
40.741825210763345,-73.995406945206
40.74762374052948,-74.00376965520292
40.74323700093959,-73.99646597969718
40.74420630056939,-74.00420117626012
40.73929765327255,-73.99977201797358
40.741562794360334,-73.99681994403609
40.74043022355655,-73.99476068240594
40.74523651786611,-73.99879411818544
40.75126853309238,-73.99637161322275
40.741269834576315,-73.99947402954278
40.73920859039096,-73.99891296179628
40.74838621608648,-74.00532096903622
40.747643670734895,-73.9955580414955
40.744090246710314,-73.99501364690447
40.75224229803078,-73.99486953543442
40.741318754242585,-73.99720824374117
40.74099533043852,-73.99956971166341
40.741187703908786,-73.99841957338727
40.742724261400056,-74.00308681957195
40.74901502432108,-74.00147211000589
40.749023410403076,-74.00454013601609
40.750669385847296,-73.99846917807473
40.753101306311834,-73.99734333048032
40.74890215273786,-73.99072802104396
40.74464622923204,-74.00059531159847
40.74765579631912,-74.00226135045773
40.74108619304162,-73.99936496940583
40.74757920742063,-74.00447823418553
40.743624956651395,-73.99905431493518
40.73837303789021,-73.9959220959484
40.74103686985723,-74.00046183875817
40.74856387962953,-73.99388757785692
40.7439609576947,-74.00283073903577
40.74468976719381,-74.00046664181895
40.739898568896436,-74.00263923698908
40.74331284788824,-73.99746186602232
40.74256086220256,-73.99442139557492
40.7384021130563,-73.99002012580706
40.744195208957855,-74.0010605770277
40.74459791486613,-73.99582819187182
40.739296748439436,-73.9953024993014
40.7423129612182,-73.99540018726898
40.74111982886302,-73.99970214215028
40.747410647716606,-74.00872411665294
40.742255134221075,-74.00098442930357
40.73904281269288,-73.99802592036673
40.74268087796886,-73.99538829506804
40.748533830365915,-73.99578135378981
40.74727153393576,-74.00806740884806
40.74380251054007,-74.0028203171255
40.73881087098168,-73.99439114822259
40.746569664704836,-74.00048318599428
40.74948404953371,-73.99943990068222
40.74765374218683,-74.00420199706464
40.742713601987326,-73.99737809976295
40.74947918300374,-73.99196216758612
40.74123597153331,-73.9993652705676
40.742579064290695,-73.99303510942205
40.75074979585326,-73.99602922992038
40.74787460037321,-73.99242482388631
40.7423892288455,-73.99913281021335
40.744169247803875,-74.001916649042
40.74737012296885,-74.00324331608886
40.74302159013697,-73.99989678106232
40.739792143878695,-73.991784030832
40.74702665407418,-74.00455189643856
40.74307722574617,-74.0056312264561
40.74293637337284,-73.99857947776565
40.74591128138538,-74.0033094636448
40.7463438443573,-74.00233034841516
40.7433615485307,-73.9952339013001
40.74656951036064,-73.99161117998872
40.74679395037718,-73.99021413864408
40.750774555477626,-73.99595678194052
40.74985315260889,-73.99779707935541
40.745406312121325,-73.99608225342375
40.74565045169683,-74.0030915391573
40.74649792297529,-73.99565643682543
40.744940244548715,-73.99980448916718
40.73982853909531,-73.99980325867713
40.74364157844697,-73.99584422121076
40.73774902878301,-73.9972446954369
40.745666373155295,-74.0013006991943
40.74100815092754,-73.99552301519269
40.751935709842705,-74.00468074816092
40.746656154140005,-74.0046323594003
40.74475916019291,-74.00299744527219
40.74126469794937,-74.00281648658368
40.74629728916952,-74.00203091284924
40.752306824228604,-73.99702852913296
40.74325165020726,-73.99299191137374
40.74461663708933,-73.99855903547306
40.73851980963607,-73.99396813841089
40.74437376822358,-73.99798170068354
40.743004255861756,-74.00042932515238
40.750890884402835,-73.99380851396964
40.74246279759398,-74.00196406119134
40.747239842586,-74.00354521739513
40.740305910993015,-73.99998757038982
40.742068230805835,-73.99539784717437
40.751558412274086,-73.99848106982569
40.75066677892042,-73.99434710988838
40.751929087466856,-73.995603573086
40.744989514279204,-73.99355684179137
40.74517735311204,-74.0019671047471
40.74512549862536,-73.99851235330217
40.73787244930562,-73.99350784019738
40.74118362376367,-73.99645815963589
40.7537371301458,-74.0041041504725
40.7487771608058,-73.99662292519342
40.7432613798943,-74.0000362000393
40.712702737990575,-74.00459312578494
40.71214328683366,-73.9986976320672
40.7124720928635,-73.99873028335578
40.711728183526276,-74.00790298250408
40.620009620446076,-74.08575241663019
40.683838011377546,-73.96041524979427
40.695407209816516,-73.96391567714247
40.68261429249219,-73.9639667750608
40.68926759933746,-73.9685791164942
40.68523221185259,-73.96183934637843
40.681135945400925,-73.96385402910661
40.68682294969091,-73.96540594218662
40.684763330866346,-73.9667205061375
40.694890174835386,-73.96263401361792
40.68330632253949,-73.96574456895085
40.69365077187881,-73.96918923917495
40.693415379883156,-73.96109694945105
40.68625291697254,-73.96429912648536
40.69120387078913,-73.96685889132475
40.68725846874532,-73.95972349711525
40.69492228198535,-73.96903521272505
40.68406045344723,-73.95984728284193
40.695124511306844,-73.96973469854319
40.68595115863356,-73.96353728959727
40.68862515587104,-73.9682149428651
40.68607664670363,-73.96578979881114
40.685418636768716,-73.96102771962546
40.6839622153892,-73.96756839805461
40.693630818198436,-73.9676203148724
40.68524517460176,-73.95956928797348
40.69070166035124,-73.96731786231574
40.69045308380596,-73.96762232875145
40.69375749336856,-73.96811359948086
40.68351752727367,-73.96348239463825
40.68968150067415,-73.96678351535753
40.68557766361305,-73.96527483277121
40.6948778075544,-73.96837130212481
40.68571777342779,-73.96409910217032
40.68364005508234,-73.95944386125356
40.69281895845889,-73.96686725228818
40.6952939397215,-73.9634348857724
40.68936422526113,-73.96354742198943
40.685825426589396,-73.96557627531196
40.69414366644416,-73.9641394542961
40.68758922651884,-73.96182689827681
40.68864095250752,-73.96070765712992
40.69686433038111,-73.96486056927675
40.68377507520479,-73.9648270877719
40.69172964468179,-73.96941982486727
40.69458711880272,-73.96481265632393
40.863165417794335,-73.82494284857263
40.68806248923434,-73.99280624248794
40.689547941571874,-73.99708029974455
40.69032883199192,-73.99689476230073
40.69015815090619,-73.99412092156241
40.69043858537622,-73.99761224996152
40.684893721452816,-73.99794008928447
40.68562883627901,-73.9956744561667
40.68794590686049,-73.99720948144794
40.68753673761137,-73.99283992474342
40.68474124786633,-73.99496436017594
40.68785106353569,-73.99181168790128
40.67026051912982,-73.94970124760212
40.67231643386969,-73.96220231278397
40.67357010269036,-73.95777228692343
40.66586476219311,-73.9512785912797
40.67214378803881,-73.96117678912559
40.676277182970985,-73.95161311450673
40.67214881823846,-73.9480970209227
40.673189188738185,-73.94582364936093
40.67494465474922,-73.9584144002827
40.67212366059165,-73.95059955812798
40.67162578130344,-73.94264922818422
40.674915415538045,-73.95915550764865
40.673432565693275,-73.95631496102517
40.67932072709405,-73.95824799970649
40.6706328547814,-73.93411847575105
40.6777941332825,-73.94213793629076
40.6692324431324,-73.95866450041255
40.66974682514937,-73.94714715685582
40.66568553716962,-73.9540007210808
40.666899159605286,-73.9548162174074
40.664834979215506,-73.9330692671642
40.66862563867421,-73.95080100537034
40.67767593925597,-73.93681704805167
40.674487075973275,-73.95128690230747
40.67044037019699,-73.95629284557631
40.67572389061777,-73.95497597695257
40.675021427695555,-73.94772137735175
40.67701816638089,-73.95962268492441
40.675007320696245,-73.93834380163071
40.67259361546378,-73.95489131370034
40.669603617228425,-73.95040495688121
40.67505364482003,-73.91108571909155
40.66869975719833,-73.94982832801975
40.67296215216198,-73.95010380659447
40.680149872221754,-73.96227426451364
40.672117733440594,-73.94740916295662
40.673849883331215,-73.94404969269252
40.67496793464883,-73.95879103669569
40.66913902749577,-73.94756913935052
40.67793404545616,-73.94552243091229
40.67065226836084,-73.93543524762559
40.67783126254903,-73.95060316724901
40.675280153945295,-73.95838908159467
40.66672266560659,-73.95318651768712
40.66708843645087,-73.95140180761217
40.67671477390046,-73.96055938093622
40.66876757701389,-73.95907419962548
40.67578194803643,-73.96125546563471
40.67216244275952,-73.96071490055274
40.67515301628858,-73.95284599392129
40.6783544540799,-73.95295523524419
40.671237087234594,-73.95868330866
40.67419407949305,-73.95251177465595
40.67296331886845,-73.95347886693787
